-0.088467
0.074641
-0.095099
-0.046202
-0.079813
0.11044
-0.34436
-0.241
0.063563
0.059381
-0.29043
0.058533
-0.31814
0.0056843
0.097952
0.01982
-0.080289
-0.052323
-0.0036061
-0.033021
-0.12883
-0.0068941
0.012188
-0.25786
-0.41036
-0.29468
-0.19566
-0.26307
-0.023132
-0.10627
-0.22715
-0.31565
-0.041218
-0.057938
0.014685
-0.031435
-0.10384
-0.17443
-0.39364
-0.057051
-0.19612
-0.090092
-0.322
-0.035314
-0.24692
-0.14275
-0.10918
-0.046514
0.039529
-0.12527
